Year,region_emmigr,region_immigr,N
2010,Kyzylorda,Mangystau,261
2010,Almaty_city,Kostanay,261
2010,Shymkent_city,Mangystau,260
2010,Karaganda,North_Kaz,254
2010,Zhetysu,Abay,249
2010,Almaty,Turkestan,245
2010,Karaganda,Abay,235
2010,Zhetysu,East_Kaz,234
2010,Mangystau,West_Kaz,234
2010,Almaty,Abay,233
2010,Zhambyl,Akmola,233
2010,Astana_city,East_Kaz,227
2010,Almaty_city,North_Kaz,225
2010,Zhambyl,Aktobe,224
2010,Shymkent_city,Karaganda,224
2010,Karaganda,Zhetysu,223
2010,Pavlodar,Almaty,223
2010,Kostanay,Almaty,214
2010,Turkestan,Akmola,214
2010,East_Kaz,Karaganda,211
2010,Kostanay,North_Kaz,209
2010,Kyzylorda,Karaganda,207
2010,Astana_city,Zhetysu,205
2010,Akmola,Almaty,204
2010,Turkestan,Ulytau,185
2010,Turkestan,Zhetysu,184
2010,Turkestan,Atyrau,181
2010,West_Kaz,Almaty,180
2010,Astana_city,Mangystau,176
2010,Aktobe,Turkestan,175
2010,Almaty,Shymkent_city,171
2010,Akmola,Turkestan,170
2010,Mangystau,Zhambyl,170
2010,Turkestan,North_Kaz,168
2010,Astana_city,Ulytau,167
2010,Abay,Akmola,161
2010,Pavlodar,East_Kaz,161
2010,East_Kaz,Pavlodar,158
2010,Karaganda,East_Kaz,157
2010,Aktobe,Kostanay,156
2010,Pavlodar,Turkestan,156
2010,Almaty,Akmola,153
2010,Zhambyl,Atyrau,151
2010,Pavlodar,North_Kaz,150
2010,Turkestan,Kostanay,149
2010,Kostanay,Aktobe,148
2010,Turkestan,West_Kaz,147
2010,Almaty_city,Ulytau,147
2010,Astana_city,West_Kaz,146
2010,Zhetysu,Akmola,143
2010,Karaganda,Turkestan,136
2010,Pavlodar,Kostanay,136
2010,Atyrau,Turkestan,135
2010,North_Kaz,Almaty,135
2010,East_Kaz,Akmola,134
2010,Zhetysu,Shymkent_city,132
2010,Zhetysu,Mangystau,125
2010,North_Kaz,Pavlodar,123
2010,Zhambyl,Kostanay,122
2010,Zhetysu,Zhambyl,121
2010,Turkestan,Pavlodar,121
2010,Karaganda,Kyzylorda,120
2010,Mangystau,Kyzylorda,119
2010,Zhetysu,Kyzylorda,118
2010,Kostanay,Pavlodar,116
2010,Zhetysu,Aktobe,114
2010,Zhambyl,Abay,112
2010,Kyzylorda,Zhetysu,112
2010,Almaty,Atyrau,111
2010,Abay,Mangystau,110
2010,Almaty,West_Kaz,109
2010,Kyzylorda,Akmola,106
2010,Ulytau,Almaty,106
2010,Zhambyl,East_Kaz,103
2010,Kostanay,Turkestan,102
2010,Turkestan,Abay,102
2010,Akmola,Zhetysu,101
2010,Karaganda,Mangystau,98
2010,Pavlodar,Zhetysu,98
2010,Ulytau,Shymkent_city,98
2010,Kostanay,Mangystau,97
2010,Turkestan,East_Kaz,97
2010,Zhetysu,Turkestan,94
2010,Atyrau,Zhambyl,93
2010,West_Kaz,Turkestan,93
2010,Almaty,Kostanay,91
2010,Aktobe,Karaganda,90
2010,Atyrau,Kyzylorda,90
2010,Zhetysu,Kostanay,90
2010,Pavlodar,Zhambyl,89
2010,Kostanay,Kyzylorda,88
2010,Astana_city,Aktobe,88
2010,West_Kaz,Kyzylorda,87
2010,Akmola,Zhambyl,86
2010,West_Kaz,Karaganda,85
2010,Kostanay,Zhambyl,84
2010,Ulytau,Kyzylorda,84
2010,Zhambyl,North_Kaz,83
2010,Almaty,Pavlodar,82
2010,North_Kaz,Turkestan,82
2010,Akmola,Mangystau,79
2010,Kyzylorda,Atyrau,79
2010,Mangystau,Shymkent_city,78
2010,Almaty,Aktobe,77
2010,Karaganda,West_Kaz,77
2010,Ulytau,Akmola,76
2010,Shymkent_city,Aktobe,76
2010,Akmola,Abay,75
2010,Kyzylorda,Abay,75
2010,East_Kaz,Mangystau,75
2010,Akmola,East_Kaz,74
2010,Kostanay,Zhetysu,74
2010,Shymkent_city,Akmola,74
2010,Shymkent_city,Zhetysu,74
2010,Kyzylorda,Ulytau,73
2010,Almaty,North_Kaz,72
2010,Shymkent_city,Atyrau,70
2010,Abay,Kostanay,68
2010,Abay,Kyzylorda,68
2010,Kyzylorda,West_Kaz,68
2010,Abay,Zhambyl,67
2010,Zhambyl,Ulytau,66
2010,Akmola,Shymkent_city,65
2010,Aktobe,Zhambyl,63
2010,Astana_city,Atyrau,63
2010,Zhetysu,Pavlodar,62
2010,Kostanay,Ulytau,62
2010,Abay,Atyrau,61
2010,Akmola,Kyzylorda,61
2010,Aktobe,Zhetysu,61
2010,Kostanay,Shymkent_city,61
2010,Karaganda,Atyrau,60
2010,Ulytau,East_Kaz,60
2010,Shymkent_city,West_Kaz,60
2010,Shymkent_city,North_Kaz,60
2010,Aktobe,Akmola,58
2010,Kyzylorda,Kostanay,58
2010,Ulytau,Kostanay,57
2010,Zhambyl,Pavlodar,56
2010,East_Kaz,Kostanay,56
2010,East_Kaz,Turkestan,56
2010,Mangystau,Karaganda,55
2010,Pavlodar,Shymkent_city,54
2010,Shymkent_city,Pavlodar,54
2010,Abay,Turkestan,53
2010,Pavlodar,Aktobe,53
2010,West_Kaz,Pavlodar,52
2010,Zhambyl,West_Kaz,52
2010,Mangystau,Kostanay,51
2010,Shymkent_city,Abay,51
2010,Akmola,Aktobe,50
2010,Atyrau,Zhetysu,50
2010,North_Kaz,East_Kaz,50
2010,Akmola,Ulytau,49
2010,Abay,North_Kaz,48
2010,Abay,Aktobe,47
2010,Aktobe,Abay,47
2010,West_Kaz,Zhambyl,46
2010,Karaganda,Aktobe,45
2010,East_Kaz,Zhambyl,45
2010,East_Kaz,Shymkent_city,45
2010,Pavlodar,Mangystau,44
2010,Mangystau,Zhetysu,43
2010,Zhetysu,North_Kaz,42
2010,Mangystau,Akmola,42
2010,Ulytau,North_Kaz,42
2010,Shymkent_city,Kostanay,41
2010,North_Kaz,Mangystau,40
2010,East_Kaz,North_Kaz,40
2010,West_Kaz,Shymkent_city,39
2010,North_Kaz,Zhetysu,39
2010,East_Kaz,Aktobe,39
2010,Shymkent_city,East_Kaz,39
2010,Aktobe,Shymkent_city,38
2010,Atyrau,Shymkent_city,38
2010,Karaganda,Shymkent_city,38
2010,Kostanay,East_Kaz,38
2010,Mangystau,East_Kaz,38
2010,Akmola,Atyrau,37
2010,Zhetysu,Atyrau,37
2010,East_Kaz,Ulytau,37
2010,Kostanay,Atyrau,36
2010,North_Kaz,Zhambyl,36
2010,West_Kaz,Zhetysu,35
2010,Ulytau,Aktobe,35
2010,East_Kaz,Kyzylorda,35
2010,Kostanay,Abay,33
2010,Pavlodar,Kyzylorda,33
2010,Shymkent_city,Ulytau,33
2010,Abay,Ulytau,32
2010,Almaty,Ulytau,32
2010,Kyzylorda,Pavlodar,32
2010,North_Kaz,Abay,32
2010,North_Kaz,Shymkent_city,32
2010,Aktobe,East_Kaz,31
2010,Atyrau,Karaganda,31
2010,West_Kaz,Kostanay,31
2010,Abay,Shymkent_city,30
2010,Kostanay,West_Kaz,30
2010,Kyzylorda,East_Kaz,30
2010,Pavlodar,Ulytau,30
2010,Ulytau,Zhetysu,30
2010,Ulytau,Pavlodar,30
2010,Atyrau,Abay,29
2010,West_Kaz,Akmola,29
2010,Pavlodar,West_Kaz,29
2010,North_Kaz,Ulytau,29
2010,East_Kaz,Atyrau,29
2010,Zhetysu,West_Kaz,27
2010,Mangystau,Pavlodar,27
2010,Pavlodar,Atyrau,27
2010,Mangystau,Abay,26
2010,Ulytau,Zhambyl,26
2010,Aktobe,Pavlodar,25
2010,Ulytau,Abay,25
2010,Abay,West_Kaz,24
2010,Akmola,West_Kaz,24
2010,Aktobe,North_Kaz,24
2010,West_Kaz,Abay,24
2010,North_Kaz,Atyrau,24
2010,Atyrau,Akmola,23
2010,East_Kaz,West_Kaz,23
2010,Zhetysu,Ulytau,21
2010,North_Kaz,Aktobe,21
2010,Mangystau,North_Kaz,20
2010,West_Kaz,East_Kaz,19
2010,North_Kaz,West_Kaz,19
2010,Kyzylorda,North_Kaz,18
2010,North_Kaz,Kyzylorda,18
2010,Atyrau,North_Kaz,17
2010,Atyrau,East_Kaz,14
2010,Atyrau,Pavlodar,13
2010,West_Kaz,North_Kaz,13
2010,Ulytau,Atyrau,13
2010,Ulytau,Mangystau,11
2010,Atyrau,Kostanay,10
2010,Aktobe,Ulytau,6
2010,Atyrau,Ulytau,5
2010,West_Kaz,Ulytau,5
2010,Ulytau,West_Kaz,5
2010,Mangystau,Ulytau,4
